incidentId,incidenteTypeCd,incidenteSubTypeCd,addressJibun,addressJibunCd,addressNew,linkId,locationDataX,locationDataY,locationTypeCd,locationData,incidenteTrafficCd,incidenteGradeCd,incidentTitle,incTrafficCode,incidentRegionCd,startDate,endDate,lane,roadName,sourceCode,controlType,important,updateDate,traffic_source,fetchedAt,type_nm
L93170967014,1,8,대구 서구 내당동 1306-3,2717010100,대구 서구 달구벌대로 1675,1520000204,128.5490947660376,35.85484711197962,C0101,,A0502,A0402,[사고] 달구벌대로 내당동12902 에서 감삼네거리 방향 4차로 고장 차량 주의운전,A0502,29,2026년 07월 21일  09시 13분,2026년 07월 21일  09시 43분,4차로,달구벌대로,W013,0,0,,utic,2026-07-21T09:32:23.071018+09:00,사고·기타(1)
L93170968357,2,255,대구 북구 동천동 890-2,2723012400,대구 북구 동천로 155,1540087300,128.5600049,35.9447777,C0101,POINT(128.5600049 35.9447777),A0502,A0402,[공사] 동암로 천암네거리 에서 거동네거리 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  09시 47분,2026년 07월 21일  10시 17분,1차로,동암로,P000,0,0,,utic,2026-07-21T09:47:26.317653+09:00,공사·작업(2)
L93170962982,2,13,대구 북구 서변동 124,2723011500,대구 북구 호국로 303,1540446301,128.599217,35.9285521,C0101,,A0502,A0402,[공사] 호국로 도곡네거리 에서 서변IC 방향 5차로 노변 유지보수 주의운전,A0502,29,2026년 07월 21일  07시 34분,2026년 07월 21일  10시 04분,5차로,호국로,P000,0,0,2026년 07월 21일  07시 35분,utic,2026-07-21T10:02:29.867836+09:00,공사·작업(2)
L93170969246,2,255,대구 북구 도남동 738-1,2723012100,대구광역시 북구 도남길 101,1540456700,128.5826199,35.9576888,C0101,,A0502,A0402,[공사] 도남길 국우동1042-3 에서 그린빌1 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  10시 09분,2026년 07월 21일  10시 39분,1차로,도남길,P000,0,0,2026년 07월 21일  10시 10분,utic,2026-07-21T10:32:36.927430+09:00,공사·작업(2)
L93170968676,2,6,대구 서구 평리동 1230-8,2717010300,대구광역시 서구 국채보상로 249,1520025600,128.55818207626524,35.87121159818491,C0101,,A0502,A0402,[공사] 국채보상로 서부경찰서앞교차로 에서 신평리네거리 방향 4차로 유지보수 주의운전,A0502,29,2026년 07월 21일  09시 52분,2026년 07월 21일  10시 59분,4차로,국채보상로,P000,0,0,2026년 07월 21일  09시 54분,utic,2026-07-21T10:47:41.017029+09:00,공사·작업(2)
L91170972824,1,255,대구 달성군 화원읍 설화리 232-4,2771025024,,1570014500,128.4808,35.8006,C0101,POINT(128.4808 35.8006),A0502,A0402,[사고] 중부내륙고속도로지선 화원옥포IC 에서 화원IC서측 방향 기점방향 사고 2차로 화원옥포IC → 화원IC서측 중부내륙지선 기점,A0502,29,2026년 07월 21일  11시 12분,2026년 07월 21일  11시 42분,기점방향,중부내륙고속도로지선,H000,0,0,,utic,2026-07-21T11:17:47.849901+09:00,사고·기타(1)
L93170971001,2,3,대구 서구 평리동 1621-3,2717010300,대구 서구 북비산로 260,1520017300,128.55937170144435,35.87909020742369,C0101,,A0502,A0402,[공사] 북비산로 대구축산농협평리지점 에서 세븐일레븐대구대평중 방향 2차로 고가 시설 작업 주의운전,A0502,29,2026년 07월 21일  10시 46분,2026년 07월 21일  12시 16분,2차로,북비산로,P000,0,0,2026년 07월 21일  10시 47분,utic,2026-07-21T12:02:58.093550+09:00,공사·작업(2)
L93170968373,2,8,대구 서구 중리동 1083,2717010500,대구광역시 서구 국채보상로 136,1520008601,128.5463474,35.867936,C0101,,A0502,A0402,[공사] 당산로 중리네거리 에서 중리동산933 방향 2차로 가로수 벌목 주의운전,A0502,29,2026년 07월 21일  09시 48분,2026년 07월 21일  12시 18분,2차로,당산로,P000,0,0,2026년 07월 21일  09시 48분,utic,2026-07-21T12:02:58.093550+09:00,공사·작업(2)
L93170968265,2,255,대구 북구 동천동 890,2723012400,대구 북구 동천로 155,1540087300,128.55991260820062,35.94473137221942,C0101,,A0502,A0402,[공사] 동천로 천암네거리 에서 거동네거리 방향 4차로 도로공사 주의운전,A0502,29,2026년 07월 21일  09시 44분,2026년 07월 21일  12시 14분,4차로,동천로,P000,0,0,2026년 07월 21일  09시 45분,utic,2026-07-21T12:02:58.093550+09:00,공사·작업(2)
L93170971695,2,18,대구 달서구 호산동 956-9,2729012500,대구 달서구 호산동로36북길 30,1560006703,128.4862705,35.8521729,C0101,,A0502,A0402,[공사] 달구벌대로 호산동764 에서 신당네거리 방향 6차로 가로등 작업 주의운전,A0502,29,2026년 07월 21일  10시 52분,2026년 07월 21일  12시 22분,6차로,달구벌대로,P000,0,0,2026년 07월 21일  10시 56분,utic,2026-07-21T12:18:02.124761+09:00,공사·작업(2)
L93170970267,2,19,대구 동구 용계동 515-6,2714011900,대구 동구 화랑로 509,1510045501,128.6796650378567,35.875154329532585,C0101,,A0502,A0402,[공사] 화랑로 동대구IC앞 에서 대구축산농협축산물프 방향 4차로 표지판 작업 주의운전,A0502,29,2026년 07월 21일  10시 27분,2026년 07월 21일  13시 57분,4차로,화랑로,P000,0,0,2026년 07월 21일  10시 30분,utic,2026-07-21T13:48:21.912448+09:00,공사·작업(2)
L93170978723,2,18,대구 달서구 이곡동 1226,2729010800,대구 달서구 달구벌대로 지하 1280,1560065700,128.5074343,35.8520679,C0101,,A0502,A0402,[공사] 성서로 성서네거리 에서 성서우체국네거리 방향 4차로 가로등 작업 주의운전,A0502,29,2026년 07월 21일  12시 52분,2026년 07월 21일  13시 59분,4차로,성서로,P000,0,0,2026년 07월 21일  12시 59분,utic,2026-07-21T13:48:21.912448+09:00,공사·작업(2)
L93170968267,2,8,대구 남구 봉덕동 1269-8,2720010200,대구 남구 앞산순환로 686,1530029900,128.6007084,35.8328607,C0101,,A0502,A0402,[공사] 고산2길 효명네거리 에서 효명네거리 방향 1차로 가로수 벌목 주의운전,A0502,29,2026년 07월 21일  09시 44분,2026년 07월 21일  14시 14분,1차로,고산2길,P000,0,0,2026년 07월 21일  09시 45분,utic,2026-07-21T14:03:25.510714+09:00,공사·작업(2)
L91170982733,1,9,대구 동구 대림동 694-1,2714012800,,1510596800,128.746062,35.870442,C0101,POINT(128.746062 35.870442),A0502,A0402,[사고] 경부고속도로 동구경산시 에서 대림육교 방향 종점방향 장애물 4차로 동구경산시 → 대림육교 경부선 종점,A0502,29,2026년 07월 21일  14시 12분,2026년 07월 21일  14시 42분,종점방향,경부고속도로,H000,0,0,,utic,2026-07-21T14:18:28.882373+09:00,사고·기타(1)
L93170951511,2,15,대구 남구 봉덕동 1204-2,2720010200,대구광역시 남구 앞산순환로 740,1530036301,128.6052433298544,35.8342171478792,C0101,,A0502,A0402,[공사] 용두길 한국뇌기능개발센터 에서 화성양로원 방향 1차로 방책 유지보수 주의운전,A0502,29,2026년 07월 21일  00시 19분,2026년 07월 21일  17시 49분,1차로,용두길,P000,0,0,2026년 07월 21일  07시 21분,utic,2026-07-21T14:18:28.882373+09:00,공사·작업(2)
L93170968606,2,14,대구 서구 이현동 57-4,2717010600,대구 서구 문화로 123,1520012200,128.5467122,35.8736031,C0101,,A0502,A0402,[공사] 당산로 평현치안센터 에서 중리네거리 방향 2차로 배수구 청소 주의운전,A0502,29,2026년 07월 21일  09시 50분,2026년 07월 21일  14시 20분,2차로,당산로,P000,0,0,2026년 07월 21일  09시 51분,utic,2026-07-21T14:18:28.882373+09:00,공사·작업(2)
L93170982449,1,8,대구 수성구 대흥동 134-1,2726012700,,1550000905,128.6911162815754,35.83267004234774,C0101,,A0502,A0402,[사고] 유니버시아도로 수성구노변동4222 에서 월드컵지하차도 방향 2차로 고장 차량 주의운전,A0502,29,2026년 07월 21일  14시 07분,2026년 07월 21일  14시 37분,2차로,유니버시아도로,P000,0,0,2026년 07월 21일  14시 09분,utic,2026-07-21T14:33:32.340075+09:00,사고·기타(1)
L93170979961,2,255,대구 수성구 신매동 568-15,2726011800,대구 수성구 신매로19길 40,1550354800,128.7073920657407,35.83927549243135,C0101,,A0502,A0402,[공사] 신매로19길 신매동5833 에서 신매동569 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  13시 20분,2026년 07월 21일  14시 50분,1차로,신매로19길,P000,0,0,2026년 07월 21일  13시 21분,utic,2026-07-21T14:48:36.029507+09:00,공사·작업(2)
L93170981245,2,13,대구 서구 비산동 509-1,2717010200,대구 서구 달서로 178,1520016200,128.57129144049756,35.87813878344913,C0101,,A0502,A0402,[공사] 달서로 북비산네거리 에서 대구비산동우체국 방향 3차로 노변 유지보수 주의운전,A0502,29,2026년 07월 21일  13시 46분,2026년 07월 21일  15시 16분,3차로,달서로,P000,0,0,2026년 07월 21일  13시 48분,utic,2026-07-21T15:03:39.479971+09:00,공사·작업(2)
L93170984408,2,6,대구 달서구 상인동 253-2,2729011500,대구 달서구 월배로 180,1560000701,128.53353283711473,35.81756319746198,C0101,,A0502,A0402,[공사] 월배로 우리은행상인동지점 에서 상인동1921 방향 4차로 유지보수 주의운전,A0502,29,2026년 07월 21일  14시 51분,2026년 07월 21일  15시 59분,4차로,월배로,P000,0,0,2026년 07월 21일  14시 52분,utic,2026-07-21T15:48:52.686968+09:00,공사·작업(2)
L93170983513,2,6,대구 수성구 황금동 905,2726010700,대구 수성구 들안로 182,1550032900,128.61680775684903,35.8462273297726,C0101,,A0502,A0402,[공사] 들안길 대구소망교회 에서 희망로네거리 방향 4차로 유지보수 주의운전,A0502,29,2026년 07월 21일  14시 30분,2026년 07월 21일  15시 59분,4차로,들안길,P000,0,0,2026년 07월 21일  14시 31분,utic,2026-07-21T15:48:52.686968+09:00,공사·작업(2)
L93170984986,1,4,대구 동구 방촌동 858-10,2714011100,대구광역시 동구 동촌로 275,1510045207,128.6699741,35.8799109,C0101,,A0502,A0402,[사고] 동촌로 용호네거리 에서 방촌역대구1호선 방향 3차로 화재 주의운전,A0502,29,2026년 07월 21일  15시 03분,2026년 07월 21일  15시 59분,3차로,동촌로,P000,0,0,2026년 07월 21일  15시 04분,utic,2026-07-21T15:48:52.686968+09:00,사고·기타(1)
L93170970333,2,4,대구 동구 용계동 437-5,2714011900,대구 동구 화랑로 463,1510045522,128.6746462,35.8755874,C0101,,A0502,A0402,[공사] 화랑로 동대구IC고가교 에서 현대은하맨션 방향 3차로 하수도/배수로 작업 주의운전,A0502,29,2026년 07월 21일  10시 28분,2026년 07월 21일  15시 58분,3차로,화랑로,P000,0,0,2026년 07월 21일  10시 33분,utic,2026-07-21T15:48:52.686968+09:00,공사·작업(2)
L93170983912,2,13,대구 서구 비산동 509-1,2717010200,대구 서구 달서로 178,1520016100,128.57134158283813,35.87811767150583,C0101,,A0502,A0402,[공사] 달서로 대구비산동우체국 에서 북비산네거리 방향 3차로 노변 유지보수 주의운전,A0502,29,2026년 07월 21일  14시 41분,2026년 07월 21일  16시 11분,3차로,달서로,P000,0,0,2026년 07월 21일  14시 42분,utic,2026-07-21T16:03:55.874685+09:00,공사·작업(2)
L91170987752,1,8,대구 달성군 논공읍 본리리 산 119,2771025329,,1570559700,128.48,35.7488,C0101,POINT(128.48 35.7488),A0502,A0402,[사고] 중부내륙고속도로지선 달성1터널 에서 달성1터널남측 방향 기점방향 고장 2차로 달성1터널 → 달성1터널남측 중부내륙지선 기점,A0502,29,2026년 07월 21일  15시 58분,2026년 07월 21일  16시 28분,기점방향,중부내륙고속도로지선,H000,0,0,,utic,2026-07-21T16:03:55.874685+09:00,사고·기타(1)
L93170987660,1,8,대구 수성구 범어동 835,2726010100,대구 수성구 달구벌대로 지하 2396,1550008600,128.6236694702834,35.85921506138774,C0101,,A0502,A0402,[사고] 달구벌대로 KEB하나은행범어동지점 에서 범어역1번출구 방향 3차로 고장 차량 주의운전,A0502,29,2026년 07월 21일  15시 55분,2026년 07월 21일  16시 25분,3차로,달구벌대로,W013,0,0,,utic,2026-07-21T16:19:00.341180+09:00,사고·기타(1)
L93170989316,1,8,대구 수성구 만촌동 1292-1,2726010200,대구 수성구 국채보상로 1001,1550051400,128.63962361601054,35.86601866412534,C0101,,A0502,A0402,[사고] 국채보상로 동원교회 에서 한국양계농협만촌지점 방향 3차로 고장 차량 주의운전,A0502,29,2026년 07월 21일  16시 39분,2026년 07월 21일  17시 09분,3차로,국채보상로,P000,0,0,2026년 07월 21일  16시 40분,utic,2026-07-21T16:49:07.851188+09:00,사고·기타(1)
L93170983659,2,255,대구 수성구 범어동 835,2726010100,대구 수성구 달구벌대로 지하 2396,1550402901,128.62447764152483,35.85917800730202,C0101,,A0502,A0402,[공사] 달구벌대로 범어역1번출구 에서 범어네거리 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  14시 36분,2026년 07월 21일  17시 06분,1차로,달구벌대로,P000,0,0,2026년 07월 21일  14시 39분,utic,2026-07-21T17:04:11.172771+09:00,공사·작업(2)
L93170968574,2,255,대구 북구 학정동 866-5,2723012000,대구 북구 구리로 43,1540105201,128.5589131,35.9463908,C0101,,A0502,A0402,[공사] 구리로 경북가축위생시험소 에서 동천동959 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  09시 49분,2026년 07월 21일  17시 19분,1차로,구리로,P000,0,0,2026년 07월 21일  09시 50분,utic,2026-07-21T17:04:11.172771+09:00,공사·작업(2)
L93170982710,2,13,대구 서구 내당동 341-1,2717010100,대구 서구 평리로 322-1,1520025700,128.5586357390315,35.86406376006824,C0101,,A0502,A0402,[공사] 평리로 남평리네거리 에서 평강약국 방향 2차로 노변 유지보수 주의운전,A0502,29,2026년 07월 21일  14시 14분,2026년 07월 21일  17시 25분,2차로,평리로,P000,0,0,2026년 07월 21일  14시 16분,utic,2026-07-21T17:19:14.660959+09:00,공사·작업(2)
L93170968713,2,255,대구 북구 읍내동 1234-1,2723011800,대구 북구 칠곡중앙대로 746,1540104702,128.5554239,35.9561272,C0101,,A0502,A0402,[공사] 칠곡중앙대로136길 동호동1875 에서 진흥교 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  09시 53분,2026년 07월 21일  17시 23분,1차로,칠곡중앙대로136길,P000,0,0,2026년 07월 21일  09시 54분,utic,2026-07-21T17:19:14.660959+09:00,공사·작업(2)
L93170961656,2,6,대구 중구 사일동 9-6,2711013600,대구 중구 중앙대로 432,1500019100,128.594260601513,35.87156716322689,C0101,,A0502,A0402,[공사] 중앙대로 중앙네거리 에서 중앙로역3번출구 방향 2차로 유지보수 주의운전 추가내용,A0502,29,2026년 07월 21일  06시 59분,2026년 07월 21일  17시 29분,2차로,중앙대로,P000,0,0,2026년 07월 21일  07시 13분,utic,2026-07-21T17:19:14.660959+09:00,공사·작업(2)
L93170990087,1,8,대구 북구 칠성동2가 398-1,2723010200,대구 북구 칠성시장로 111,1540025500,128.60086367060686,35.88388804435458,C0101,,A0502,A0402,[사고] 신천대로 칠성고가차도 에서 경대교지하차도 방향 2차로 고장 차량 주의운전,A0502,29,2026년 07월 21일  16시 51분,2026년 07월 21일  17시 21분,2차로,신천대로,W013,0,0,2026년 07월 21일  16시 54분,utic,2026-07-21T17:19:14.660959+09:00,사고·기타(1)
L93170990759,1,255,대구 수성구 범어동 835,2726010100,대구 수성구 달구벌대로 지하 2396,1550007602,128.63850913975543,35.85891749559096,C0101,,A0502,A0402,[사고] 달구벌대로 남부빌딩 에서 다빈치커피범어로데오 방향 3차로 교통사고 주의운전,A0502,29,2026년 07월 21일  17시 03분,2026년 07월 21일  17시 33분,3차로,달구벌대로,P000,0,0,2026년 07월 21일  17시 05분,utic,2026-07-21T17:19:14.660959+09:00,사고·기타(1)
L93170968835,2,255,대구 북구 동호동 187-5,2723011900,대구 북구 팔거천동로 386,1540333400,128.5596127,35.9561773,C0101,,A0502,A0402,[공사] 팔거천동로 동호동1875 에서 동천동959 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  09시 57분,2026년 07월 21일  17시 27분,1차로,팔거천동로,P000,0,0,2026년 07월 21일  10시 01분,utic,2026-07-21T17:19:14.660959+09:00,공사·작업(2)
L93170982637,2,255,대구 수성구 연호동 154-5,2726012300,대구 수성구 달구벌대로 지하 2950,1550320204,128.67525301325097,35.84495678997401,C0101,,A0502,A0402,[공사] 달구벌대로 연호동15410 에서 연호네거리 방향 5차로 도로공사 주의운전,A0502,29,2026년 07월 21일  14시 12분,2026년 07월 21일  17시 42분,5차로,달구벌대로,P000,0,0,2026년 07월 21일  14시 14분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170982486,2,255,대구 수성구 대흥동 865,2726012700,대구 수성구 알파시티1로32길 28-17,1550067100,128.68426602364747,35.836510687780375,C0101,,A0502,A0402,"[공사] 월드컵로 경기장네거리 에서 수성IC앞교차로 방향 4,5차로 도로공사 주의운전",A0502,29,2026년 07월 21일  14시 09분,2026년 07월 21일  17시 39분,"4,5차로",월드컵로,P000,0,0,2026년 07월 21일  14시 10분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170973365,2,2,대구 수성구 만촌동 1310-2,2726010200,대구 수성구 달구벌대로 2599,1550009401,128.64657859343046,35.859300234630375,C0101,,A0502,A0402,"[공사] 무열로 만촌네거리 에서 만촌2동행정복지센터 방향 4,5차로 지하 시설 작업 주의운전",A0502,29,2026년 07월 21일  11시 24분,2026년 07월 21일  17시 54분,"4,5차로",무열로,P000,0,0,2026년 07월 21일  11시 38분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170972903,2,2,대구 수성구 만촌동 889,2726010200,대구 수성구 달구벌대로 지하 2672,1550007201,128.64823321940293,35.85789566395144,C0101,,A0502,A0402,[공사] 달구벌대로 만촌네거리 에서 만촌동889 방향 1차로 지하 시설 작업 주의운전,A0502,29,2026년 07월 21일  11시 18분,2026년 07월 21일  17시 48분,1차로,달구벌대로,P000,0,0,2026년 07월 21일  11시 36분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170968575,2,255,대구 남구 봉덕동 1581-47,2720010200,대구 남구 용두길 21,1530036301,128.6050287,35.8340149,C0101,,A0502,A0402,[공사] 상동교 하상도로 한국뇌기능개발센터 에서 화성양로원 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  09시 50분,2026년 07월 21일  20시 00분,1차로,상동교 하상도로,P000,0,0,2026년 07월 21일  09시 50분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170967117,2,13,대구 남구 대명동 1683-15,2720010300,대구 남구 대명로 213,1530011602,128.580403,35.8408154,C0101,,A0502,A0402,[공사] 대명로 캠프워크교차로 에서 앞산네거리 방향 4차로 노변 유지보수 주의운전,A0502,29,2026년 07월 21일  09시 17분,2026년 07월 21일  17시 47분,4차로,대명로,P000,0,0,2026년 07월 21일  09시 19분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170969815,2,255,대구 남구 봉덕동 1617-1,2720010200,대구 남구 신천서쪽자전거길 85,1530035801,128.60750488243585,35.82742155390636,C0101,,A0502,A0402,[공사] 신천서쪽자전거길 지진옥외대피소 에서 대영가스 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  10시 17분,2026년 07월 21일  20시 00분,1차로,신천서쪽자전거길,P000,0,0,2026년 07월 21일  10시 19분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170960605,2,6,대구 중구 북성로1가 96-2,2711015000,대구 중구 북성로 80-1,1500032900,128.5910986,35.8741054,C0101,,A0502,A0402,[공사] 북성로 대안천주교회앞 에서 NH농협은행북성로지점 방향 1차로 유지보수 주의운전,A0502,29,2026년 07월 21일  06시 18분,2026년 07월 21일  17시 48분,1차로,북성로,P000,0,0,2026년 07월 21일  07시 06분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170951343,2,2,대구 남구 대명동 2321-1,2720010300,대구 남구 명덕로 58-2,1500003001,128.5913639906172,35.856826812307055,C0101,,A0502,A0402,[공사] 명덕로 명덕네거리 에서 이천동713 방향 4차로 지하 시설 작업 주의운전,A0502,29,2026년 07월 21일  00시 12분,2026년 07월 21일  18시 42분,4차로,명덕로,P000,0,0,2026년 07월 21일  07시 14분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170987735,2,255,대구 서구 내당동 341-1,2717010100,대구 서구 서대구로 60,1520025700,128.5565081,35.8635376,C0101,,A0502,A0402,[공사] 평리로 남평리네거리 에서 평강약국 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 21일  15시 59분,2026년 07월 21일  18시 29분,1차로,평리로,P000,0,0,2026년 07월 21일  16시 00분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170986438,2,13,대구 달서구 대천동 938-3,2729011900,대구 달서구 조암남로32길 22,1560454600,128.5159812,35.818302,C0101,,A0502,A0402,[공사] 조암남로32길 대구한샘초등학교 에서 유천동46 방향 2차로 노변 유지보수 주의운전,A0502,29,2026년 07월 21일  15시 28분,2026년 07월 21일  17시 58분,2차로,조암남로32길,P000,0,0,2026년 07월 21일  15시 33분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170983009,2,255,대구 중구 남산동 2321,2711015600,대구 중구 남산로 2,1500004400,128.5901029,35.8570057,C0101,,A0502,A0402,[공사] 명덕로 명덕네거리 에서 남산동2321 방향 3차로 도로공사 주의운전,A0502,29,2026년 07월 21일  14시 21분,2026년 07월 21일  20시 00분,3차로,명덕로,P000,0,0,2026년 07월 21일  14시 23분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L93170964652,2,4,대구 동구 지묘동 산 101-7,2714014500,대구 동구 파계로 126,1510055702,128.6370892,35.9448909,C0101,,A0502,A0402,[공사] 파계로 가좌삼거리 에서 파계교 방향 2차로 하수도/배수로 작업 주의운전,A0502,29,2026년 07월 21일  08시 19분,2026년 07월 21일  18시 00분,2차로,파계로,P000,0,0,2026년 07월 21일  08시 23분,utic,2026-07-21T17:34:18.477421+09:00,공사·작업(2)
L91171025467,1,8,대구 북구 사수동 21,2723013000,,1540430300,128.510073,35.895007,C0101,POINT(128.510073 35.895007),A0502,A0402,[사고] 경부고속도로 북구칠곡군 에서 금호JC 방향 기점방향 고장  북구칠곡군 → 금호JC 경부선 기점,A0502,29,2026년 07월 22일  08시 14분,2026년 07월 22일  08시 44분,기점방향,경부고속도로,H000,0,0,,utic,2026-07-22T08:18:48.212998+09:00,사고·기타(1)
L93171006550,5,10,대구 중구 삼덕동2가 120-4,2711010600,대구 중구 공평로8길 32,1500045501,128.6016018,35.8665337,C0101,,A0502,A0402,[통제] 공평로8길 히로미찌찜닭 에서 이디야커피 방향 1차로 공사 주의운전,A0502,29,2026년 07월 22일  00시 13분,2026년 07월 22일  08시 43분,1차로,공평로8길,P000,0,0,2026년 07월 22일  07시 02분,utic,2026-07-22T08:40:25.226955+09:00,기타(5)
L91171027560,2,255,대구 군위군 군위읍 수서리 산 80-1,2772025025,,3610484200,128.560238,36.2019,C0101,POINT(128.560238 36.2019),A0502,A0402,[공사] 중앙고속도로 군위IC 에서 구미시군위군 방향 기점방향 작업 2차로 군위IC → 구미시군위군 중앙선 기점,A0502,37,2026년 07월 22일  08시 57분,2026년 07월 22일  09시 27분,기점방향,중앙고속도로,H000,0,0,,utic,2026-07-22T09:10:32.254628+09:00,공사·작업(2)
L93171028041,1,255,대구 중구 대신동 325-2,2711015400,대구 중구 달구벌대로 1975,1500000606,128.5802518,35.8644452,C0101,,A0502,A0402,[사고] 달구벌대로 신남네거리 에서 대신동1960 방향 4차로 교통사고 주의운전,A0502,29,2026년 07월 22일  09시 12분,2026년 07월 22일  09시 42분,4차로,달구벌대로,P000,0,0,2026년 07월 22일  09시 12분,utic,2026-07-22T09:40:41.471216+09:00,사고·기타(1)
L93171029199,1,255,대구 중구 동인동4가 557,2711010400,,1500044300,128.6131133281437,35.86899724570337,C0101,,A0502,A0402,[사고] 신천대로 신천교지하차도 에서 동신교 방향 2차로 교통사고 주의운전,A0502,29,2026년 07월 22일  09시 39분,2026년 07월 22일  10시 09분,2차로,신천대로,W013,0,0,,utic,2026-07-22T09:55:44.365614+09:00,사고·기타(1)
L93171029877,1,255,대구 남구 봉덕동 1617-1,2720010200,대구 남구 신천서쪽자전거길 85,1530010100,128.60631636393066,35.841880569802576,C0101,,A0502,A0402,[사고] 신천대로 중동교지하차도 에서 희망교 방향 1차로 교통사고 주의운전,A0502,29,2026년 07월 22일  09시 53분,2026년 07월 22일  10시 23분,1차로,신천대로,P000,0,0,2026년 07월 22일  09시 55분,utic,2026-07-22T10:10:49.673208+09:00,사고·기타(1)
L93171030563,1,255,대구 중구 동인동4가 463,2711010400,대구 중구 동덕로36길 148,1500044300,128.61309867972437,35.86916675758574,C0101,,A0502,A0402,[사고] 신천대로 신천교지하차도 에서 동인지하차도 방향 2차로 교통사고 주의운전,A0502,29,2026년 07월 22일  10시 05분,2026년 07월 22일  10시 35분,2차로,신천대로,P000,0,0,2026년 07월 22일  10시 08분,utic,2026-07-22T10:25:52.633523+09:00,사고·기타(1)
L93171031576,1,255,대구 서구 평리동 530-15,2717010300,대구 서구 북비산로 164,1520016902,128.5509511,35.8787467,C0101,,A0502,A0402,[사고] 북비산로 평리동57431 에서 평리네거리 방향 1차로 교통사고 주의운전,A0502,29,2026년 07월 22일  10시 42분,2026년 07월 22일  11시 12분,1차로,북비산로,P000,0,0,2026년 07월 22일  10시 43분,utic,2026-07-22T11:11:03.473382+09:00,사고·기타(1)
L93171033739,1,8,대구 남구 봉덕동 1635,2720010200,대구광역시 남구 봉덕로 135,1530016000,128.60574426833426,35.845069259741194,C0101,,A0502,A0402,[사고] 신천대로 희망교 에서 중동교 방향 1차로 고장 차량 주의운전,A0502,29,2026년 07월 22일  11시 10분,2026년 07월 22일  11시 40분,1차로,신천대로,W013,0,0,,utic,2026-07-22T11:26:06.485403+09:00,사고·기타(1)
L93171033872,2,255,대구 동구 입석동 976-12,2714010900,대구 동구 아양로 317,1510038001,128.64391851961304,35.89254297845598,C0101,,A0502,A0402,[공사] 아양로 입석네거리 에서 입석동97016 방향 3차로 도로공사 주의운전,A0502,29,2026년 07월 22일  11시 15분,2026년 07월 22일  11시 45분,3차로,아양로,P000,0,0,2026년 07월 22일  11시 16분,utic,2026-07-22T11:41:09.942445+09:00,공사·작업(2)
L93171031168,2,255,대구 북구 매천동 370,2723012700,대구 북구 매천로 63,1540053700,128.54107567871415,35.90246333919653,C0101,,A0502,A0402,[공사] 매천로 매천시장지하차도 에서 매천시장지하차도 방향 1차로 도로공사 주의운전 추가내용,A0502,29,2026년 07월 22일  10시 20분,2026년 07월 22일  11시 50분,1차로,매천로,P000,0,0,2026년 07월 22일  10시 26분,utic,2026-07-22T11:41:09.942445+09:00,공사·작업(2)
L93171029122,2,8,대구 서구 평리동 573-9,2717010300,대구 서구 북비산로 155,1520016902,128.5499382,35.8787402,C0101,,A0502,A0402,[공사] 북비산로 평리동57431 에서 평리네거리 방향 4차로 가로수 벌목 주의운전,A0502,29,2026년 07월 22일  09시 38분,2026년 07월 22일  12시 00분,4차로,북비산로,P000,0,0,2026년 07월 22일  09시 39분,utic,2026-07-22T11:56:13.422073+09:00,공사·작업(2)
L91171036474,2,255,대구 북구 금호동 472-3,2723012900,,,128.5251,35.8927,C0101,POINT(128.5251 35.8927),A0502,A0402,[공사] 경부고속도로 금호JC 에서 금호JC 방향 기점방향 작업 2차로 금호JC → 금호JC 중부내륙지선 기점,A0502,29,2026년 07월 22일  12시 07분,2026년 07월 22일  12시 37분,기점방향,경부고속도로,H000,0,0,,utic,2026-07-22T12:11:16.552979+09:00,공사·작업(2)
